Time_Index,res_hydro_1,natural_gas_2,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,fixed_offshore_wind_2,float_offshore_wind_2,battery_2,ror_hydro_2,pumped_hydro_2,fusion_2,perfect_gen,newBESS_2,fusion_new_2
152569,1.211718243,1,1,0,0,0,0.1163,0.0583,0.0583,1,0.423018017,1,1,1,1,1
152570,1.211718243,1,1,0,0,0,0.3704,0.6278,0.6278,1,0.423018017,1,1,1,1,1
152571,1.211718243,1,1,0,0,0,0.8555,0.8482,0.8482,1,0.423018017,1,1,1,1,1
152572,1.211718243,1,1,0,0,0,0.1854,0.081,0.081,1,0.423018017,1,1,1,1,1
152573,1.211718243,1,1,0,0,0,0.1458,0.4568,0.4568,1,0.423018017,1,1,1,1,1
152574,1.211718243,1,1,0.005607,0.003213242,0.002954458,0.2872,0.7601,0.7601,1,0.423018017,1,1,1,1,1
152575,1.211718243,1,1,0.048458,0.027770162,0.025533638,0.0865,0.7724,0.7724,1,0.423018017,1,1,1,1,1
152576,1.211718243,1,1,0.149057,0.085421127,0.078541573,0.8111,0.8989,0.8989,1,0.423018017,1,1,1,1,1
152577,1.211718243,1,1,0.308024,0.176521446,0.162304954,0.2259,0.1208,0.1208,1,0.423018017,1,1,1,1,1
152578,1.211718243,1,1,0.476702,0.273186915,0.251185285,0.3771,0.5797,0.5797,1,0.423018017,1,1,1,1,1
152579,1.211718243,1,1,0.562466,0.322336285,0.296376315,0.6353,0.8959,0.8959,1,0.423018017,1,1,1,1,1
152580,1.211718243,1,1,0.599003,0.343274796,0.315628504,0.818,0.9047,0.9047,1,0.423018017,1,1,1,1,1
152581,1.211718243,1,1,0.628572,0.360220108,0.331209092,0.8205,0.8833,0.8833,1,0.423018017,1,1,1,1,1
152582,1.211718243,1,1,0.616469,0.353284158,0.324831742,0.7204,0.5288,0.5288,1,0.423018017,1,1,1,1,1
152583,1.211718243,1,1,0.542244,0.310747523,0.285720877,0.3125,0.6541,0.6541,1,0.423018017,1,1,1,1,1
152584,1.211718243,1,1,0.450444,0.258139062,0.237349338,0.4164,0.409,0.409,1,0.423018017,1,1,1,1,1
152585,1.211718243,1,1,0.329925,0.189072404,0.173845096,0.0755,0.0906,0.0906,1,0.423018017,1,1,1,1,1
152586,1.211718243,1,1,0.206612,0.118404569,0.108868631,0.8635,0.8977,0.8977,1,0.423018017,1,1,1,1,1
152587,1.211718243,1,1,0.100871,0.057806842,0.053151258,0.1025,0.0383,0.0383,1,0.423018017,1,1,1,1,1
152588,1.211718243,1,1,0.030215,0.017315519,0.015920981,0.701,0.3287,0.3287,1,0.423018017,1,1,1,1,1
152589,1.211718243,1,1,0.0016,0.000916923,0.000843077,0.0841,0.5056,0.5056,1,0.423018017,1,1,1,1,1
152590,1.211718243,1,1,0,0,0,0.8221,0.8896,0.8896,1,0.423018017,1,1,1,1,1
152591,1.211718243,1,1,0,0,0,0.8031,0.8986,0.8986,1,0.423018017,1,1,1,1,1
152592,1.211718243,1,1,0,0,0,0.6646,0.4609,0.4609,1,0.423018017,1,1,1,1,1
152593,1.211718243,1,1,0,0,0,0.3518,0.9003,0.9003,1,0.423018017,1,1,1,1,1
152594,1.211718243,1,1,0,0,0,0.5036,0.7886,0.7886,1,0.423018017,1,1,1,1,1
152595,1.211718243,1,1,0,0,0,0.5004,0.8498,0.8498,1,0.423018017,1,1,1,1,1
152596,1.211718243,1,1,0,0,0,0.0525,0.1904,0.1904,1,0.423018017,1,1,1,1,1
152597,1.211718243,1,1,0,0,0,0.6396,0.8253,0.8253,1,0.423018017,1,1,1,1,1
152598,1.211718243,1,1,0.008,0.004584615,0.004215385,0.142,0.4158,0.4158,1,0.423018017,1,1,1,1,1
152599,1.211718243,1,1,0.061419,0.035197812,0.032363088,0.4473,0.6977,0.6977,1,0.423018017,1,1,1,1,1
152600,1.211718243,1,1,0.18694,0.107131,0.098503,0.6603,0.8552,0.8552,1,0.423018017,1,1,1,1,1
152601,1.211718243,1,1,0.345967,0.198265704,0.182297996,0.7516,0.8294,0.8294,1,0.423018017,1,1,1,1,1
152602,1.211718243,1,1,0.541308,0.310211123,0.285227677,0.8272,0.4895,0.4895,1,0.423018017,1,1,1,1,1
152603,1.211718243,1,1,0.664895,0.381035981,0.350348519,0.7851,0.916,0.916,1,0.423018017,1,1,1,1,1
152604,1.211718243,1,1,0.778387,0.446075627,0.410150073,0.2323,0.2168,0.2168,1,0.423018017,1,1,1,1,1
152605,1.211718243,1,1,0.837453,0.479924988,0.441273312,0.1564,0.1558,0.1558,1,0.423018017,1,1,1,1,1
152606,1.211718243,1,1,0.824515,0.472510519,0.434455981,0.861,0.5435,0.5435,1,0.423018017,1,1,1,1,1
152607,1.211718243,1,1,0.774888,0.444070431,0.408306369,0.1552,0.0552,0.0552,1,0.423018017,1,1,1,1,1
152608,1.211718243,1,1,0.660963,0.378782642,0.348276658,0.264,0.3765,0.3765,1,0.423018017,1,1,1,1,1
152609,1.211718243,1,1,0.483921,0.277323958,0.254989142,0.8648,0.8986,0.8986,1,0.423018017,1,1,1,1,1
152610,1.211718243,1,1,0.285334,0.163518331,0.150349069,0.8518,0.8357,0.8357,1,0.423018017,1,1,1,1,1
152611,1.211718243,1,1,0.125199,0.071748658,0.065970242,0.8172,0.5439,0.5439,1,0.423018017,1,1,1,1,1
152612,1.211718243,1,1,0.036999,0.021203273,0.019495627,0.8052,0.434,0.434,1,0.423018017,1,1,1,1,1
152613,1.211718243,1,1,0.0018,0.001031538,0.000948462,0.3148,0.8519,0.8519,1,0.423018017,1,1,1,1,1
152614,1.211718243,1,1,0,0,0,0.2689,0.8733,0.8733,1,0.423018017,1,1,1,1,1
152615,1.211718243,1,1,0,0,0,0.2355,0.2912,0.2912,1,0.423018017,1,1,1,1,1
152616,1.211718243,1,1,0,0,0,0.6195,0.8037,0.8037,1,0.423018017,1,1,1,1,1
152617,1.211718243,1,1,0,0,0,0.8439,0.6008,0.6008,1,0.423018017,1,1,1,1,1
152618,1.211718243,1,1,0,0,0,0.3637,0.0432,0.0432,1,0.423018017,1,1,1,1,1
152619,1.211718243,1,1,0,0,0,0.8197,0.8842,0.8842,1,0.423018017,1,1,1,1,1
152620,1.211718243,1,1,0,0,0,0.7674,0.6642,0.6642,1,0.423018017,1,1,1,1,1
152621,1.211718243,1,1,0,0,0,0.139,0.1127,0.1127,1,0.423018017,1,1,1,1,1
152622,1.211718243,1,1,0.0022,0.001260769,0.001159231,0.6571,0.8841,0.8841,1,0.423018017,1,1,1,1,1
152623,1.211718243,1,1,0.011408,0.006537662,0.006011138,0.5818,0.2878,0.2878,1,0.423018017,1,1,1,1,1
152624,1.211718243,1,1,0.035968,0.020612431,0.018952369,0.1937,0.0479,0.0479,1,0.423018017,1,1,1,1,1
152625,1.211718243,1,1,0.069691,0.039938304,0.036721796,0.6931,0.8408,0.8408,1,0.423018017,1,1,1,1,1
152626,1.211718243,1,1,0.09534,0.054637154,0.050236846,0.7257,0.8984,0.8984,1,0.423018017,1,1,1,1,1
152627,1.211718243,1,1,0.147318,0.084424546,0.077625254,0.7814,0.9113,0.9113,1,0.423018017,1,1,1,1,1
152628,1.211718243,1,1,0.205222,0.117607992,0.108136208,0.5148,0.1404,0.1404,1,0.423018017,1,1,1,1,1
152629,1.211718243,1,1,0.222122,0.127292992,0.117041208,0.7287,0.3184,0.3184,1,0.423018017,1,1,1,1,1
152630,1.211718243,1,1,0.226009,0.129520542,0.119089358,0.396,0.2885,0.2885,1,0.423018017,1,1,1,1,1
152631,1.211718243,1,1,0.206137,0.118132358,0.108618342,0.1331,0.3219,0.3219,1,0.423018017,1,1,1,1,1
152632,1.211718243,1,1,0.183891,0.105383688,0.096896412,0.0968,0.1691,0.1691,1,0.423018017,1,1,1,1,1
152633,1.211718243,1,1,0.143013,0.08195745,0.07535685,0.6223,0.8142,0.8142,1,0.423018017,1,1,1,1,1
152634,1.211718243,1,1,0.112964,0.064737062,0.059523338,0.3872,0.2874,0.2874,1,0.423018017,1,1,1,1,1
152635,1.211718243,1,1,0.061795,0.035413288,0.032561212,0.6811,0.8339,0.8339,1,0.423018017,1,1,1,1,1
152636,1.211718243,1,1,0.02396,0.013730923,0.012625077,0.6938,0.6285,0.6285,1,0.423018017,1,1,1,1,1
152637,1.211718243,1,1,0.0018,0.001031538,0.000948462,0.6174,0.4475,0.4475,1,0.423018017,1,1,1,1,1
152638,1.211718243,1,1,0,0,0,0.306,0.2772,0.2772,1,0.423018017,1,1,1,1,1
152639,1.211718243,1,1,0,0,0,0.7728,0.9115,0.9115,1,0.423018017,1,1,1,1,1
152640,1.211718243,1,1,0,0,0,0.8299,0.9135,0.9135,1,0.423018017,1,1,1,1,1
152641,1.211718243,1,1,0,0,0,0.5895,0.3734,0.3734,1,0.423018017,1,1,1,1,1
152642,1.211718243,1,1,0,0,0,0.331,0.1592,0.1592,1,0.423018017,1,1,1,1,1
152643,1.211718243,1,1,0,0,0,0.5408,0.891,0.891,1,0.423018017,1,1,1,1,1
152644,1.211718243,1,1,0,0,0,0.5371,0.8257,0.8257,1,0.423018017,1,1,1,1,1
152645,1.211718243,1,1,0,0,0,0.8633,0.9046,0.9046,1,0.423018017,1,1,1,1,1
152646,1.211718243,1,1,0.006201,0.00355365,0.00326745,0.7688,0.4609,0.4609,1,0.423018017,1,1,1,1,1
152647,1.211718243,1,1,0.049192,0.0281908,0.0259204,0.4369,0.2795,0.2795,1,0.423018017,1,1,1,1,1
152648,1.211718243,1,1,0.132432,0.075893723,0.069781477,0.3759,0.2839,0.2839,1,0.423018017,1,1,1,1,1
152649,1.211718243,1,1,0.281819,0.161503965,0.148496935,0.5937,0.3544,0.3544,1,0.423018017,1,1,1,1,1
152650,1.211718243,1,1,0.433113,0.248207065,0.228217235,0.5526,0.7932,0.7932,1,0.423018017,1,1,1,1,1
152651,1.211718243,1,1,0.463994,0.265904254,0.244489146,0.7347,0.908,0.908,1,0.423018017,1,1,1,1,1
152652,1.211718243,1,1,0.39057,0.223826654,0.205800346,0.8499,0.9126,0.9126,1,0.423018017,1,1,1,1,1
152653,1.211718243,1,1,0.354784,0.203318523,0.186943877,0.4351,0.826,0.826,1,0.423018017,1,1,1,1,1
152654,1.211718243,1,1,0.333414,0.191071869,0.175683531,0.6945,0.2294,0.2294,1,0.423018017,1,1,1,1,1
152655,1.211718243,1,1,0.329714,0.188951485,0.173733915,0.7429,0.4601,0.4601,1,0.423018017,1,1,1,1,1
152656,1.211718243,1,1,0.308739,0.176931196,0.162681704,0.4646,0.1043,0.1043,1,0.423018017,1,1,1,1,1
152657,1.211718243,1,1,0.258443,0.148107719,0.136179581,0.714,0.6304,0.6304,1,0.423018017,1,1,1,1,1
152658,1.211718243,1,1,0.166591,0.095469458,0.087780642,0.2746,0.7023,0.7023,1,0.423018017,1,1,1,1,1
152659,1.211718243,1,1,0.067001,0.038396727,0.035304373,0.6904,0.9112,0.9112,1,0.423018017,1,1,1,1,1
152660,1.211718243,1,1,0.017188,0.009850046,0.009056754,0.7942,0.8877,0.8877,1,0.423018017,1,1,1,1,1
152661,1.211718243,1,1,0.000599,0.000343273,0.000315627,0.7803,0.5444,0.5444,1,0.423018017,1,1,1,1,1
152662,1.211718243,1,1,0,0,0,0.5773,0.839,0.839,1,0.423018017,1,1,1,1,1
152663,1.211718243,1,1,0,0,0,0.8406,0.8941,0.8941,1,0.423018017,1,1,1,1,1
152664,1.211718243,1,1,0,0,0,0.731,0.667,0.667,1,0.423018017,1,1,1,1,1
152665,1.211718243,1,1,0,0,0,0.472,0.3607,0.3607,1,0.423018017,1,1,1,1,1
152666,1.211718243,1,1,0,0,0,0.6136,0.1754,0.1754,1,0.423018017,1,1,1,1,1
152667,1.211718243,1,1,0,0,0,0.337,0.2323,0.2323,1,0.423018017,1,1,1,1,1
152668,1.211718243,1,1,0,0,0,0.2504,0.7971,0.7971,1,0.423018017,1,1,1,1,1
152669,1.211718243,1,1,0,0,0,0.2016,0.0767,0.0767,1,0.423018017,1,1,1,1,1
152670,1.211718243,1,1,0.005798,0.0033227,0.0030551,0.5131,0.3535,0.3535,1,0.423018017,1,1,1,1,1
152671,1.211718243,1,1,0.052933,0.030334681,0.027891619,0.2261,0.0793,0.0793,1,0.423018017,1,1,1,1,1
152672,1.211718243,1,1,0.148118,0.084883008,0.078046792,0.4817,0.828,0.828,1,0.423018017,1,1,1,1,1
152673,1.211718243,1,1,0.277083,0.158789873,0.146001427,0.7597,0.7982,0.7982,1,0.423018017,1,1,1,1,1
152674,1.211718243,1,1,0.353641,0.202663496,0.186341604,0.1469,0.7151,0.7151,1,0.423018017,1,1,1,1,1
152675,1.211718243,1,1,0.445329,0.255207773,0.234654127,0.4543,0.8712,0.8712,1,0.423018017,1,1,1,1,1
152676,1.211718243,1,1,0.516515,0.296002827,0.272163673,0.7983,0.7343,0.7343,1,0.423018017,1,1,1,1,1
152677,1.211718243,1,1,0.527165,0.302106096,0.277775404,0.1133,0.1862,0.1862,1,0.423018017,1,1,1,1,1
152678,1.211718243,1,1,0.504822,0.289301838,0.266002362,0.7715,0.9175,0.9175,1,0.423018017,1,1,1,1,1
152679,1.211718243,1,1,0.468561,0.268521496,0.246895604,0.3275,0.9118,0.9118,1,0.423018017,1,1,1,1,1
152680,1.211718243,1,1,0.428535,0.245583519,0.225804981,0.4532,0.9147,0.9147,1,0.423018017,1,1,1,1,1
152681,1.211718243,1,1,0.333296,0.191004246,0.175621354,0.1424,0.2124,0.2124,1,0.423018017,1,1,1,1,1
152682,1.211718243,1,1,0.20258,0.116093923,0.106744077,0.3036,0.602,0.602,1,0.423018017,1,1,1,1,1
152683,1.211718243,1,1,0.101435,0.058130058,0.053448442,0.2251,0.1308,0.1308,1,0.423018017,1,1,1,1,1
152684,1.211718243,1,1,0.033406,0.019144208,0.017602392,0.266,0.4682,0.4682,1,0.423018017,1,1,1,1,1
152685,1.211718243,1,1,0.001599,0.00091635,0.00084255,0.0263,0.1677,0.1677,1,0.423018017,1,1,1,1,1
152686,1.211718243,1,1,0,0,0,0.65,0.8888,0.8888,1,0.423018017,1,1,1,1,1
152687,1.211718243,1,1,0,0,0,0.7017,0.9087,0.9087,1,0.423018017,1,1,1,1,1
152688,1.211718243,1,1,0,0,0,0.5878,0.2696,0.2696,1,0.423018017,1,1,1,1,1
152689,1.211718243,1,1,0,0,0,0.6521,0.3415,0.3415,1,0.423018017,1,1,1,1,1
152690,1.211718243,1,1,0,0,0,0.7576,0.2073,0.2073,1,0.423018017,1,1,1,1,1
152691,1.211718243,1,1,0,0,0,0.1844,0.5807,0.5807,1,0.423018017,1,1,1,1,1
152692,1.211718243,1,1,0,0,0,0.0892,0.1941,0.1941,1,0.423018017,1,1,1,1,1
152693,1.211718243,1,1,0,0,0,0.1886,0.6603,0.6603,1,0.423018017,1,1,1,1,1
152694,1.211718243,1,1,0.010196,0.005843092,0.005372508,0.1372,0.1091,0.1091,1,0.423018017,1,1,1,1,1
152695,1.211718243,1,1,0.058232,0.033371415,0.030683785,0.1125,0.6376,0.6376,1,0.423018017,1,1,1,1,1
152696,1.211718243,1,1,0.147729,0.084660081,0.077841819,0.4432,0.3135,0.3135,1,0.423018017,1,1,1,1,1
152697,1.211718243,1,1,0.271662,0.155683223,0.143144977,0.3972,0.6704,0.6704,1,0.423018017,1,1,1,1,1
152698,1.211718243,1,1,0.384861,0.220554958,0.202792142,0.6935,0.1657,0.1657,1,0.423018017,1,1,1,1,1
152699,1.211718243,1,1,0.51835,0.297054423,0.273130577,0.2234,0.3435,0.3435,1,0.423018017,1,1,1,1,1
152700,1.211718243,1,1,0.597471,0.342396842,0.314821258,0.4738,0.8997,0.8997,1,0.423018017,1,1,1,1,1
152701,1.211718243,1,1,0.611669,0.350533388,0.322302512,0.7049,0.2317,0.2317,1,0.423018017,1,1,1,1,1
152702,1.211718243,1,1,0.56403,0.323232577,0.297200423,0.1658,0.6152,0.6152,1,0.423018017,1,1,1,1,1
152703,1.211718243,1,1,0.473277,0.271224127,0.249380573,0.4583,0.8408,0.8408,1,0.423018017,1,1,1,1,1
152704,1.211718243,1,1,0.426405,0.244362865,0.224682635,0.3124,0.3781,0.3781,1,0.423018017,1,1,1,1,1
152705,1.211718243,1,1,0.355237,0.203578127,0.187182573,0.2707,0.5704,0.5704,1,0.423018017,1,1,1,1,1
152706,1.211718243,1,1,0.217884,0.124864292,0.114808108,0.086,0.1594,0.1594,1,0.423018017,1,1,1,1,1
152707,1.211718243,1,1,0.119155,0.068284981,0.062785519,0.2122,0.8799,0.8799,1,0.423018017,1,1,1,1,1
152708,1.211718243,1,1,0.039802,0.022809608,0.020972592,0.1088,0.0679,0.0679,1,0.423018017,1,1,1,1,1
152709,1.211718243,1,1,0.0024,0.001375385,0.001264615,0.2908,0.8949,0.8949,1,0.423018017,1,1,1,1,1
152710,1.211718243,1,1,0,0,0,0.326,0.868,0.868,1,0.423018017,1,1,1,1,1
152711,1.211718243,1,1,0,0,0,0.7512,0.8361,0.8361,1,0.423018017,1,1,1,1,1
152712,1.211718243,1,1,0,0,0,0.1197,0.0564,0.0564,1,0.423018017,1,1,1,1,1
152713,1.211718243,1,1,0,0,0,0.3501,0.9067,0.9067,1,0.423018017,1,1,1,1,1
152714,1.211718243,1,1,0,0,0,0.3601,0.7183,0.7183,1,0.423018017,1,1,1,1,1
152715,1.211718243,1,1,0,0,0,0.487,0.4284,0.4284,1,0.423018017,1,1,1,1,1
152716,1.211718243,1,1,0,0,0,0.2954,0.6055,0.6055,1,0.423018017,1,1,1,1,1
152717,1.211718243,1,1,0,0,0,0.5583,0.0497,0.0497,1,0.423018017,1,1,1,1,1
152718,1.211718243,1,1,0.008399,0.004813273,0.004425627,0.3684,0.7606,0.7606,1,0.423018017,1,1,1,1,1
152719,1.211718243,1,1,0.060614,0.034736485,0.031938915,0.1819,0.1111,0.1111,1,0.423018017,1,1,1,1,1
152720,1.211718243,1,1,0.160524,0.0919926,0.0845838,0.595,0.2423,0.2423,1,0.423018017,1,1,1,1,1
152721,1.211718243,1,1,0.327027,0.187411627,0.172318073,0.2816,0.2508,0.2508,1,0.423018017,1,1,1,1,1
152722,1.211718243,1,1,0.508421,0.291364342,0.267898758,0.2672,0.167,0.167,1,0.423018017,1,1,1,1,1
152723,1.211718243,1,1,0.652966,0.374199746,0.344062854,0.4046,0.7148,0.7148,1,0.423018017,1,1,1,1,1
152724,1.211718243,1,1,0.75624,0.433383692,0.398480308,0.7248,0.8391,0.8391,1,0.423018017,1,1,1,1,1
152725,1.211718243,1,1,0.764322,0.4380153,0.4027389,0.3278,0.753,0.753,1,0.423018017,1,1,1,1,1
152726,1.211718243,1,1,0.668691,0.383211381,0.352348719,0.1275,0.7246,0.7246,1,0.423018017,1,1,1,1,1
152727,1.211718243,1,1,0.569658,0.326457854,0.300165946,0.369,0.2316,0.2316,1,0.423018017,1,1,1,1,1
152728,1.211718243,1,1,0.460809,0.264079004,0.242810896,0.6679,0.1494,0.1494,1,0.423018017,1,1,1,1,1
152729,1.211718243,1,1,0.369855,0.211955365,0.194885135,0.2018,0.3271,0.3271,1,0.423018017,1,1,1,1,1
152730,1.211718243,1,1,0.242655,0.139059981,0.127860519,0.1641,0.3467,0.3467,1,0.423018017,1,1,1,1,1
152731,1.211718243,1,1,0.104068,0.059638969,0.054835831,0.6096,0.7601,0.7601,1,0.423018017,1,1,1,1,1
152732,1.211718243,1,1,0.035184,0.020163138,0.018539262,0.7723,0.7702,0.7702,1,0.423018017,1,1,1,1,1
152733,1.211718243,1,1,0.0016,0.000916923,0.000843077,0.4645,0.297,0.297,1,0.423018017,1,1,1,1,1
152734,1.211718243,1,1,0,0,0,0.6206,0.8762,0.8762,1,0.423018017,1,1,1,1,1
152735,1.211718243,1,1,0,0,0,0.3629,0.8425,0.8425,1,0.423018017,1,1,1,1,1
152736,1.211718243,1,1,0,0,0,0.4909,0.9083,0.9083,1,0.423018017,1,1,1,1,1
152737,1.211718243,1,1,0,0,0,0.1928,0.6717,0.6717,1,0.423018017,1,1,1,1,1
152738,1.211718243,1,1,0,0,0,0.2244,0.2523,0.2523,1,0.423018017,1,1,1,1,1
152739,1.211718243,1,1,0,0,0,0.1787,0.272,0.272,1,0.423018017,1,1,1,1,1
152740,1.211718243,1,1,0,0,0,0.4338,0.1691,0.1691,1,0.423018017,1,1,1,1,1
152741,1.211718243,1,1,0,0,0,0.2632,0.8784,0.8784,1,0.423018017,1,1,1,1,1
152742,1.211718243,1,1,0.008602,0.004929608,0.004532592,0.7424,0.8432,0.8432,1,0.423018017,1,1,1,1,1
152743,1.211718243,1,1,0.065599,0.037593273,0.034565627,0.5984,0.6892,0.6892,1,0.423018017,1,1,1,1,1
152744,1.211718243,1,1,0.209112,0.119837262,0.110185938,0.5769,0.848,0.848,1,0.423018017,1,1,1,1,1
152745,1.211718243,1,1,0.399745,0.229084635,0.210634865,0.1945,0.3103,0.3103,1,0.423018017,1,1,1,1,1
152746,1.211718243,1,1,0.570395,0.326880212,0.300554288,0.3347,0.8581,0.8581,1,0.423018017,1,1,1,1,1
152747,1.211718243,1,1,0.673606,0.386028054,0.354938546,0.2617,0.0936,0.0936,1,0.423018017,1,1,1,1,1
152748,1.211718243,1,1,0.69536,0.398494769,0.366401231,0.1664,0.1409,0.1409,1,0.423018017,1,1,1,1,1
152749,1.211718243,1,1,0.67002,0.383973,0.353049,0.1566,0.2701,0.2701,1,0.423018017,1,1,1,1,1
152750,1.211718243,1,1,0.618543,0.354472719,0.325924581,0.1916,0.6781,0.6781,1,0.423018017,1,1,1,1,1
152751,1.211718243,1,1,0.595785,0.341430635,0.313932865,0.3273,0.4057,0.4057,1,0.423018017,1,1,1,1,1
152752,1.211718243,1,1,0.500013,0.286545912,0.263468388,0.2114,0.2186,0.2186,1,0.423018017,1,1,1,1,1
152753,1.211718243,1,1,0.378825,0.217095865,0.199611635,0.2197,0.6625,0.6625,1,0.423018017,1,1,1,1,1
152754,1.211718243,1,1,0.2384,0.136621538,0.125618462,0.1525,0.0677,0.0677,1,0.423018017,1,1,1,1,1
152755,1.211718243,1,1,0.118629,0.067983542,0.062508358,0.376,0.2045,0.2045,1,0.423018017,1,1,1,1,1
152756,1.211718243,1,1,0.037623,0.021560873,0.019824427,0.4147,0.3871,0.3871,1,0.423018017,1,1,1,1,1
152757,1.211718243,1,1,0.0012,0.000687692,0.000632308,0.5943,0.8159,0.8159,1,0.423018017,1,1,1,1,1
152758,1.211718243,1,1,0,0,0,0.5301,0.1086,0.1086,1,0.423018017,1,1,1,1,1
152759,1.211718243,1,1,0,0,0,0.7172,0.1757,0.1757,1,0.423018017,1,1,1,1,1
152760,1.211718243,1,1,0,0,0,0.4173,0.4068,0.4068,1,0.423018017,1,1,1,1,1
152761,1.211718243,1,1,0,0,0,0.0926,0.1029,0.1029,1,0.423018017,1,1,1,1,1
152762,1.211718243,1,1,0,0,0,0.5391,0.6509,0.6509,1,0.423018017,1,1,1,1,1
152763,1.211718243,1,1,0,0,0,0.2031,0.4861,0.4861,1,0.423018017,1,1,1,1,1
152764,1.211718243,1,1,0,0,0,0.1668,0.4005,0.4005,1,0.423018017,1,1,1,1,1
152765,1.211718243,1,1,0,0,0,0.728,0.509,0.509,1,0.423018017,1,1,1,1,1
152766,1.211718243,1,1,0.010007,0.005734781,0.005272919,0.3863,0.3911,0.3911,1,0.423018017,1,1,1,1,1
152767,1.211718243,1,1,0.062327,0.035718165,0.032841535,0.5742,0.665,0.665,1,0.423018017,1,1,1,1,1
152768,1.211718243,1,1,0.159449,0.091376542,0.084017358,0.4891,0.7361,0.7361,1,0.423018017,1,1,1,1,1
152769,1.211718243,1,1,0.293552,0.168227877,0.154679323,0.2756,0.1142,0.1142,1,0.423018017,1,1,1,1,1
152770,1.211718243,1,1,0.439736,0.252002554,0.231707046,0.445,0.698,0.698,1,0.423018017,1,1,1,1,1
152771,1.211718243,1,1,0.530016,0.303739938,0.279277662,0.5946,0.6971,0.6971,1,0.423018017,1,1,1,1,1
152772,1.211718243,1,1,0.590142,0.338196762,0.310959438,0.341,0.7834,0.7834,1,0.423018017,1,1,1,1,1
152773,1.211718243,1,1,0.562214,0.322191869,0.296243531,0.1469,0.3613,0.3613,1,0.423018017,1,1,1,1,1
152774,1.211718243,1,1,0.563057,0.322674973,0.296687727,0.2803,0.2317,0.2317,1,0.423018017,1,1,1,1,1
152775,1.211718243,1,1,0.532075,0.304919904,0.280362596,0.3655,0.1102,0.1102,1,0.423018017,1,1,1,1,1
152776,1.211718243,1,1,0.457296,0.262065785,0.240959815,0.0525,0.0309,0.0309,1,0.423018017,1,1,1,1,1
152777,1.211718243,1,1,0.323411,0.185339381,0.170412719,0.2463,0.1432,0.1432,1,0.423018017,1,1,1,1,1
152778,1.211718243,1,1,0.217722,0.124771454,0.114722746,0.5477,0.0897,0.0897,1,0.423018017,1,1,1,1,1
152779,1.211718243,1,1,0.115506,0.066193823,0.060862777,0.4986,0.8156,0.8156,1,0.423018017,1,1,1,1,1
152780,1.211718243,1,1,0.038224,0.021905292,0.020141108,0.3794,0.3948,0.3948,1,0.423018017,1,1,1,1,1
152781,1.211718243,1,1,0.0012,0.000687692,0.000632308,0.5116,0.442,0.442,1,0.423018017,1,1,1,1,1
152782,1.211718243,1,1,0,0,0,0.1064,0.2197,0.2197,1,0.423018017,1,1,1,1,1
152783,1.211718243,1,1,0,0,0,0.3022,0.0263,0.0263,1,0.423018017,1,1,1,1,1
152784,1.211718243,1,1,0,0,0,0.2136,0.2429,0.2429,1,0.423018017,1,1,1,1,1
152785,1.211718243,1,1,0,0,0,0.6633,0.4836,0.4836,1,0.423018017,1,1,1,1,1
152786,1.211718243,1,1,0,0,0,0.5405,0.1011,0.1011,1,0.423018017,1,1,1,1,1
152787,1.211718243,1,1,0,0,0,0.1485,0.2555,0.2555,1,0.423018017,1,1,1,1,1
152788,1.211718243,1,1,0,0,0,0.5079,0.288,0.288,1,0.423018017,1,1,1,1,1
152789,1.211718243,1,1,0,0,0,0.3735,0.6149,0.6149,1,0.423018017,1,1,1,1,1
152790,1.211718243,1,1,0.006402,0.003668838,0.003373362,0.364,0.6556,0.6556,1,0.423018017,1,1,1,1,1
152791,1.211718243,1,1,0.057341,0.032860804,0.030214296,0.3019,0.5099,0.5099,1,0.423018017,1,1,1,1,1
152792,1.211718243,1,1,0.145694,0.083493869,0.076769531,0.4375,0.4488,0.4488,1,0.423018017,1,1,1,1,1
152793,1.211718243,1,1,0.285694,0.163724638,0.150538762,0.4067,0.5406,0.5406,1,0.423018017,1,1,1,1,1
152794,1.211718243,1,1,0.471907,0.270439012,0.248658688,0.2477,0.693,0.693,1,0.423018017,1,1,1,1,1
152795,1.211718243,1,1,0.640377,0.366985281,0.337429419,0.2895,0.4054,0.4054,1,0.423018017,1,1,1,1,1
152796,1.211718243,1,1,0.72238,0.413979308,0.380638692,0.0756,0.1726,0.1726,1,0.423018017,1,1,1,1,1
152797,1.211718243,1,1,0.767636,0.439914477,0.404485123,0.1034,0.2845,0.2845,1,0.423018017,1,1,1,1,1
152798,1.211718243,1,1,0.752803,0.431414027,0.396669273,0.2546,0.0499,0.0499,1,0.423018017,1,1,1,1,1
152799,1.211718243,1,1,0.6974,0.399663846,0.367476154,0.295,0.117,0.117,1,0.423018017,1,1,1,1,1
152800,1.211718243,1,1,0.604865,0.346634173,0.318717327,0.2689,0.1052,0.1052,1,0.423018017,1,1,1,1,1
152801,1.211718243,1,1,0.466028,0.267069892,0.245560908,0.4411,0.4776,0.4776,1,0.423018017,1,1,1,1,1
152802,1.211718243,1,1,0.290102,0.166250762,0.152861438,0.2533,0.0815,0.0815,1,0.423018017,1,1,1,1,1
