Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,172956.0,19421.847,26013.48
,,,,,,,172957.0,18870.492,26439.26
,,,,,,,172958.0,18736.725,27846.19
,,,,,,,172959.0,18537.543,30615.59
,,,,,,,172960.0,18834.18,34266.22
,,,,,,,172961.0,19166.506,36739.89
,,,,,,,172962.0,19370.316,33607.05
,,,,,,,172963.0,19233.879,28523.66
,,,,,,,172964.0,18590.676,26070.72
,,,,,,,172965.0,17924.066,22202.35
,,,,,,,172966.0,17423.53,20462.6
,,,,,,,172967.0,15981.908,18617.61
,,,,,,,172968.0,15456.096,17424.95
,,,,,,,172969.0,14781.12,16273.19
,,,,,,,172970.0,14689.539,15442.6
,,,,,,,172971.0,14669.87,14988.89
,,,,,,,172972.0,14681.44,14649.81
,,,,,,,172973.0,14915.955,15167.47
,,,,,,,172974.0,15565.566,16113.18
,,,,,,,172975.0,16785.311,17389.0
,,,,,,,172976.0,17663.919,18322.66
,,,,,,,172977.0,18569.316,20175.01
,,,,,,,172978.0,18943.917,21609.8
,,,,,,,172979.0,19355.542,24109.62
,,,,,,,172980.0,19294.31,25482.84
,,,,,,,172981.0,19054.9,25329.67
,,,,,,,172982.0,19062.91,25915.3
,,,,,,,172983.0,19164.281,26055.99
,,,,,,,172984.0,20000.347,27595.09
,,,,,,,172985.0,20126.104,26818.88
,,,,,,,172986.0,20530.342,28451.9
,,,,,,,172987.0,20832.497,28652.77
,,,,,,,172988.0,19610.349,27458.92
,,,,,,,172989.0,18804.988,24276.55
,,,,,,,172990.0,17658.579,21776.64
,,,,,,,172991.0,16970.342,19024.18
,,,,,,,172992.0,16121.549,16307.83
,,,,,,,172993.0,15865.14,14667.52
,,,,,,,172994.0,15320.638,13986.15
,,,,,,,172995.0,15410.706,13660.31
,,,,,,,172996.0,15268.217,13532.09
,,,,,,,172997.0,15634.096,14456.75
,,,,,,,172998.0,18147.901,15183.24
,,,,,,,172999.0,20200.33,15971.89
,,,,,,,173000.0,20203.534,16528.55
,,,,,,,173001.0,20046.627,18506.7
,,,,,,,173002.0,20155.919,20270.36
,,,,,,,173003.0,20547.074,22266.44
,,,,,,,173004.0,20287.283,23388.47
,,,,,,,173005.0,20224.983,23474.11
,,,,,,,173006.0,20022.419,24346.39
,,,,,,,173007.0,20165.62,25093.78
,,,,,,,173008.0,20355.19,27053.16
,,,,,,,173009.0,21014.858,26868.63
,,,,,,,173010.0,21534.529,28749.81
,,,,,,,173011.0,21682.18,29274.48
,,,,,,,173012.0,20864.359,28242.07
,,,,,,,173013.0,19492.958,24509.92
,,,,,,,173014.0,18952.995,21663.89
,,,,,,,173015.0,17141.934,18409.89
,,,,,,,173016.0,15733.509,15076.6
,,,,,,,173017.0,15522.223,14230.37
,,,,,,,173018.0,15222.115,13324.54
,,,,,,,173019.0,14954.225,13407.84
,,,,,,,173020.0,14433.13,13269.65
,,,,,,,173021.0,15752.466,14894.56
,,,,,,,173022.0,17913.475,16950.46
,,,,,,,173023.0,20270.907,20709.13
,,,,,,,173024.0,20306.24,22196.49
,,,,,,,173025.0,20308.732,22570.81
,,,,,,,173026.0,20335.699,23352.43
,,,,,,,173027.0,20209.052,24514.71
,,,,,,,173028.0,20204.157,24833.1
,,,,,,,173029.0,19980.411,24892.69
,,,,,,,173030.0,19735.305,25724.89
,,,,,,,173031.0,19760.314,28451.88
,,,,,,,173032.0,20051.522,31072.26
,,,,,,,173033.0,20461.011,33413.88
,,,,,,,173034.0,21123.883,30651.05
,,,,,,,173035.0,21600.389,27013.99
,,,,,,,173036.0,20568.701,25551.47
,,,,,,,173037.0,19410.544,21889.04
,,,,,,,173038.0,18578.038,19024.95
,,,,,,,173039.0,16237.516,17510.94
,,,,,,,173040.0,15550.614,15647.65
,,,,,,,173041.0,15534.238,14939.38
,,,,,,,173042.0,14795.894,14196.56
,,,,,,,173043.0,14651.447,14431.87
,,,,,,,173044.0,14946.838,14499.42
,,,,,,,173045.0,16194.974,16112.24
,,,,,,,173046.0,18304.096,18242.84
,,,,,,,173047.0,20160.191,22256.58
,,,,,,,173048.0,20564.696,24147.55
,,,,,,,173049.0,20257.913,24794.83
,,,,,,,173050.0,20249.903,25533.51
,,,,,,,173051.0,20279.985,26128.75
,,,,,,,173052.0,20115.246,25960.56
,,,,,,,173053.0,19897.641,25335.86
,,,,,,,173054.0,19554.457,25910.11
,,,,,,,173055.0,19293.42,28440.06
,,,,,,,173056.0,19891.055,31309.37
,,,,,,,173057.0,20565.319,33578.21
,,,,,,,173058.0,21169.184,30927.51
,,,,,,,173059.0,21330.719,27040.39
,,,,,,,173060.0,20400.58,25402.1
,,,,,,,173061.0,19564.069,22071.62
,,,,,,,173062.0,18516.984,19123.55
,,,,,,,173063.0,16751.58,17526.8
,,,,,,,173064.0,15633.295,15769.81
,,,,,,,173065.0,15157.768,15059.7
,,,,,,,173066.0,14803.37,14408.18
,,,,,,,173067.0,14498.812,14775.3
,,,,,,,173068.0,14950.576,14916.58
,,,,,,,173069.0,15693.993,16593.18
,,,,,,,173070.0,18198.008,18969.35
,,,,,,,173071.0,20120.23,23131.09
,,,,,,,173072.0,20413.752,25439.57
,,,,,,,173073.0,20328.223,25775.77
,,,,,,,173074.0,20500.438,26408.25
,,,,,,,173075.0,20714.839,26861.2
,,,,,,,173076.0,20404.14,26609.77
,,,,,,,173077.0,20276.692,25760.83
,,,,,,,173078.0,20130.02,26254.7
,,,,,,,173079.0,20422.118,28976.03
,,,,,,,173080.0,20682.71,31932.55
,,,,,,,173081.0,21260.676,34181.39
,,,,,,,173082.0,21647.025,31305.42
,,,,,,,173083.0,21900.942,27317.73
,,,,,,,173084.0,20847.716,25826.98
,,,,,,,173085.0,20017.435,22905.3
,,,,,,,173086.0,19116.755,19598.59
,,,,,,,173087.0,17066.462,17945.13
,,,,,,,173088.0,15891.484,15946.12
,,,,,,,173089.0,15838.351,14768.86
,,,,,,,173090.0,15491.874,14041.68
,,,,,,,173091.0,14992.228,14164.92
,,,,,,,173092.0,15173.076,14249.19
,,,,,,,173093.0,16325.537,15803.01
,,,,,,,173094.0,18047.331,17953.71
,,,,,,,173095.0,20050.276,22174.3
,,,,,,,173096.0,20469.555,24551.2
,,,,,,,173097.0,20594.422,24573.28
,,,,,,,173098.0,20636.163,25121.53
,,,,,,,173099.0,20892.305,25945.76
,,,,,,,173100.0,20715.907,26245.88
,,,,,,,173101.0,20444.101,25994.02
,,,,,,,173102.0,20117.026,26410.72
,,,,,,,173103.0,19984.238,28657.79
,,,,,,,173104.0,20241.537,31241.38
,,,,,,,173105.0,20687.605,33537.46
,,,,,,,173106.0,20776.249,30909.24
,,,,,,,173107.0,20586.145,27198.76
,,,,,,,173108.0,20540.399,25804.66
,,,,,,,173109.0,19250.166,22776.73
,,,,,,,173110.0,18435.46,19790.18
,,,,,,,173111.0,16994.283,18051.89
,,,,,,,173112.0,15586.837,16002.12
,,,,,,,173113.0,15205.027,15031.68
,,,,,,,173114.0,14899.757,14223.14
,,,,,,,173115.0,14522.397,14389.18
,,,,,,,173116.0,14524.711,14252.2
,,,,,,,173117.0,14511.895,15448.14
,,,,,,,173118.0,15420.585,17525.06
,,,,,,,173119.0,16726.838,21961.63
,,,,,,,173120.0,18040.656,24662.53
,,,,,,,173121.0,18809.705,25053.72
,,,,,,,173122.0,19231.12,25691.49
,,,,,,,173123.0,19421.669,26350.61
,,,,,,,173124.0,19287.012,26364.38
,,,,,,,173125.0,18791.638,25801.8
,,,,,,,173126.0,18493.399,26155.45
,,,,,,,173127.0,18366.574,28427.05
,,,,,,,173128.0,18365.951,30930.55
,,,,,,,173129.0,18758.174,32744.72
,,,,,,,173130.0,19425.229,29658.36
,,,,,,,173131.0,19256.218,26619.81
,,,,,,,173132.0,18657.693,25510.25
,,,,,,,173133.0,18497.315,22379.59
,,,,,,,173134.0,17498.468,19327.46
,,,,,,,173135.0,16922.994,17677.73
,,,,,,,173136.0,16223.721,16773.38
,,,,,,,173137.0,15844.136,14414.99
,,,,,,,173138.0,15748.283,13955.68
,,,,,,,173139.0,15312.183,13686.1
,,,,,,,173140.0,15798.568,13396.11
,,,,,,,173141.0,15809.426,14057.23
,,,,,,,173142.0,16414.626,15400.77
,,,,,,,173143.0,17482.804,16682.7
,,,,,,,173144.0,18312.284,17923.7
,,,,,,,173145.0,19060.418,20399.77
,,,,,,,173146.0,18991.799,22151.95
,,,,,,,173147.0,19007.463,23405.01
,,,,,,,173148.0,18856.608,24776.23
,,,,,,,173149.0,18512.979,24765.42
,,,,,,,173150.0,17982.984,24702.04
,,,,,,,173151.0,18101.888,25212.55
,,,,,,,173152.0,18672.467,26736.83
,,,,,,,173153.0,19324.392,26027.41
,,,,,,,173154.0,20009.425,27841.3
,,,,,,,173155.0,19950.596,28602.25
,,,,,,,173156.0,19471.776,26460.74
,,,,,,,173157.0,19016.096,24307.52
,,,,,,,173158.0,18148.88,21442.6
,,,,,,,173159.0,17376.627,18560.19
,,,,,,,173160.0,16642.466,16463.88
,,,,,,,173161.0,16650.565,14401.75
,,,,,,,173162.0,16508.699,13961.32
,,,,,,,173163.0,16030.057,13719.68
,,,,,,,173164.0,16581.412,13664.19
,,,,,,,173165.0,17444.801,14628.67
,,,,,,,173166.0,18155.644,15540.66
,,,,,,,173167.0,19865.868,16326.7
,,,,,,,173168.0,20544.404,16969.87
,,,,,,,173169.0,20985.933,19387.55
,,,,,,,173170.0,21080.451,21080.55
,,,,,,,173171.0,20811.493,22765.71
,,,,,,,173172.0,20427.903,24114.12
,,,,,,,173173.0,19698.904,24264.27
,,,,,,,173174.0,19313.534,24106.62
,,,,,,,173175.0,19189.201,24513.21
,,,,,,,173176.0,19946.502,25930.32
,,,,,,,173177.0,20860.532,25461.95
,,,,,,,173178.0,21682.091,27613.94
,,,,,,,173179.0,21879.226,29320.64
,,,,,,,173180.0,21006.937,27261.92
,,,,,,,173181.0,20334.631,25278.05
,,,,,,,173182.0,19238.24,22341.67
,,,,,,,173183.0,17383.035,19296.29
,,,,,,,173184.0,16802.488,16113.81
,,,,,,,173185.0,16780.683,15149.21
,,,,,,,173186.0,16826.429,14541.41
,,,,,,,173187.0,16922.015,14967.03
,,,,,,,173188.0,17002.471,15374.62
,,,,,,,173189.0,18366.574,17092.54
,,,,,,,173190.0,20448.64,18896.36
,,,,,,,173191.0,23102.62,22757.83
,,,,,,,173192.0,22653.348,26098.56
,,,,,,,173193.0,21587.128,27265.97
,,,,,,,173194.0,21671.856,27614.24
,,,,,,,173195.0,21356.084,28109.14
,,,,,,,173196.0,21081.341,27447.72
,,,,,,,173197.0,20725.875,26267.25
,,,,,,,173198.0,20408.768,26100.58
,,,,,,,173199.0,20552.77,28049.46
,,,,,,,173200.0,20933.601,30121.48
,,,,,,,173201.0,21560.25,31937.9
,,,,,,,173202.0,22342.827,29599.02
,,,,,,,173203.0,22413.137,26073.05
,,,,,,,173204.0,21394.977,25024.6
,,,,,,,173205.0,20726.765,22741.07
,,,,,,,173206.0,19992.871,18629.63
,,,,,,,173207.0,17503.007,16863.47
,,,,,,,173208.0,16646.382,15201.4
,,,,,,,173209.0,16720.964,14468.61
,,,,,,,173210.0,16345.295,13820.44
,,,,,,,173211.0,16402.522,13908.84
,,,,,,,173212.0,16390.418,13944.54
,,,,,,,173213.0,17462.512,15411.01
,,,,,,,173214.0,19325.549,18011.72
,,,,,,,173215.0,21744.302,22462.44
,,,,,,,173216.0,21551.795,23499.26
,,,,,,,173217.0,21400.139,23266.45
,,,,,,,173218.0,21270.644,23280.74
,,,,,,,173219.0,21107.863,23999.95
,,,,,,,173220.0,20693.835,24123.53
,,,,,,,173221.0,20698.997,23729.61
,,,,,,,173222.0,20530.342,24522.44
,,,,,,,173223.0,20788.531,27158.7
,,,,,,,173224.0,21472.14,30114.22
,,,,,,,173225.0,22405.394,32107.3
,,,,,,,173226.0,22831.081,29830.0
,,,,,,,173227.0,22698.916,27143.19
,,,,,,,173228.0,21773.494,26314.03
,,,,,,,173229.0,20727.21,21577.73
,,,,,,,173230.0,19753.639,18414.14
,,,,,,,173231.0,17921.841,16615.32
,,,,,,,173232.0,17444.623,14702.93
,,,,,,,173233.0,16973.546,13800.04
,,,,,,,173234.0,16915.874,12973.13
,,,,,,,173235.0,16802.399,12961.23
,,,,,,,173236.0,17082.66,12853.0
,,,,,,,173237.0,18165.523,14394.4
,,,,,,,173238.0,20477.298,16804.82
,,,,,,,173239.0,22660.646,21161.24
,,,,,,,173240.0,22515.487,22958.66
,,,,,,,173241.0,21923.459,23118.36
,,,,,,,173242.0,21618.812,23651.91
,,,,,,,173243.0,21389.815,24854.4
,,,,,,,173244.0,21108.486,25337.76
,,,,,,,173245.0,20860.621,25295.75
,,,,,,,173246.0,20575.91,26048.53
,,,,,,,173247.0,20199.529,28756.3
,,,,,,,173248.0,21252.755,31681.64
,,,,,,,173249.0,22081.345,33634.99
,,,,,,,173250.0,23159.669,31015.99
,,,,,,,173251.0,23294.682,28020.11
,,,,,,,173252.0,22550.019,26747.7
,,,,,,,173253.0,21926.485,22529.64
,,,,,,,173254.0,20882.693,19472.31
,,,,,,,173255.0,18931.546,18013.59
,,,,,,,173256.0,18339.34,16255.79
,,,,,,,173257.0,18009.595,15351.41
,,,,,,,173258.0,17620.665,14792.02
,,,,,,,173259.0,17920.773,15040.84
,,,,,,,173260.0,18242.152,15227.47
,,,,,,,173261.0,19705.935,16941.62
,,,,,,,173262.0,21488.872,19492.96
,,,,,,,173263.0,24013.713,23847.01
,,,,,,,173264.0,23192.955,25072.03
,,,,,,,173265.0,22555.626,25172.07
,,,,,,,173266.0,22821.469,25789.37
,,,,,,,173267.0,22449.805,27153.61
,,,,,,,173268.0,22255.251,27314.15
,,,,,,,173269.0,22055.09,26793.34
,,,,,,,173270.0,22004.627,27249.94
,,,,,,,173271.0,21998.575,29352.89
,,,,,,,173272.0,22410.022,31598.23
,,,,,,,173273.0,23058.565,33629.41
,,,,,,,173274.0,24002.054,31387.15
,,,,,,,173275.0,24141.695,28220.86
,,,,,,,173276.0,23315.508,26910.79
,,,,,,,173277.0,23095.322,22720.37
,,,,,,,173278.0,22306.782,20281.41
,,,,,,,173279.0,20124.591,18769.25
,,,,,,,173280.0,19497.408,16674.12
,,,,,,,173281.0,19093.437,15694.48
,,,,,,,173282.0,19296.891,14851.86
,,,,,,,173283.0,19093.704,14977.78
,,,,,,,173284.0,19188.044,14850.68
,,,,,,,173285.0,19892.39,16268.46
,,,,,,,173286.0,21096.916,18797.44
,,,,,,,173287.0,22291.207,23708.88
,,,,,,,173288.0,22940.462,25052.36
,,,,,,,173289.0,22120.06,25273.49
,,,,,,,173290.0,22148.896,26122.69
,,,,,,,173291.0,21843.448,27660.74
,,,,,,,173292.0,21405.39,27959.34
,,,,,,,173293.0,20397.91,27531.38
,,,,,,,173294.0,19992.515,27839.06
,,,,,,,173295.0,19869.873,29731.52
,,,,,,,173296.0,20647.644,32054.99
,,,,,,,173297.0,21238.248,33825.02
,,,,,,,173298.0,22483.091,31774.95
,,,,,,,173299.0,22244.571,28586.22
,,,,,,,173300.0,21651.653,27044.05
,,,,,,,173301.0,20776.071,22294.56
,,,,,,,173302.0,19648.263,20029.76
,,,,,,,173303.0,18728.003,18396.07
,,,,,,,173304.0,18312.818,16779.53
,,,,,,,173305.0,18165.79,14955.42
,,,,,,,173306.0,18134.195,14503.66
,,,,,,,173307.0,18396.478,14334.22
,,,,,,,173308.0,18346.816,14253.12
,,,,,,,173309.0,18533.805,15360.56
,,,,,,,173310.0,19441.16,16847.55
,,,,,,,173311.0,20398.266,18695.78
,,,,,,,173312.0,21561.318,19918.9
,,,,,,,173313.0,22028.39,21976.89
,,,,,,,173314.0,22079.298,23280.68
,,,,,,,173315.0,22193.396,24664.29
,,,,,,,173316.0,22031.683,25276.59
,,,,,,,173317.0,21577.961,24634.44
,,,,,,,173318.0,21242.342,24105.87
,,,,,,,173319.0,21486.469,24326.94
,,,,,,,173320.0,22244.215,25939.53
,,,,,,,173321.0,23086.6,25102.31
,,,,,,,173322.0,23452.924,27507.81
,,,,,,,173323.0,22448.559,29191.64
,,,,,,,173324.0,21706.299,26327.15
,,,,,,,173325.0,21077.514,24099.83
,,,,,,,173326.0,19529.715,21018.35
,,,,,,,173327.0,18450.946,18290.93
,,,,,,,173328.0,17933.055,16138.79
,,,,,,,173329.0,17582.395,14174.58
,,,,,,,173330.0,17543.591,13859.24
,,,,,,,173331.0,17508.347,13911.43
,,,,,,,173332.0,18293.06,14102.33
,,,,,,,173333.0,18950.948,15239.82
,,,,,,,173334.0,20768.15,16390.16
,,,,,,,173335.0,22961.377,17508.14
,,,,,,,173336.0,23755.524,18371.77
,,,,,,,173337.0,22717.873,20577.82
,,,,,,,173338.0,22557.139,22215.29
,,,,,,,173339.0,22424.974,23366.38
,,,,,,,173340.0,22183.873,23875.46
,,,,,,,173341.0,21801.618,23387.84
,,,,,,,173342.0,21819.418,23110.23
,,,,,,,173343.0,21606.708,23373.66
,,,,,,,173344.0,22110.27,25415.22
,,,,,,,173345.0,22870.33,24833.39
,,,,,,,173346.0,23693.402,27448.8
,,,,,,,173347.0,23421.418,29747.71
,,,,,,,173348.0,22217.871,26657.53
,,,,,,,173349.0,21378.067,24402.11
,,,,,,,173350.0,20689.563,20546.05
,,,,,,,173351.0,18110.877,17502.63
,,,,,,,173352.0,17536.738,14201.87
,,,,,,,173353.0,17358.649,13712.81
,,,,,,,173354.0,17360.073,13002.78
,,,,,,,173355.0,17301.956,13088.54
,,,,,,,173356.0,18031.845,13087.55
,,,,,,,173357.0,18485.3,14690.05
,,,,,,,173358.0,21143.285,16982.27
,,,,,,,173359.0,23194.735,21571.39
,,,,,,,173360.0,23319.958,23509.54
,,,,,,,173361.0,22712.622,23698.65
,,,,,,,173362.0,22757.211,23863.59
,,,,,,,173363.0,23096.123,24650.47
,,,,,,,173364.0,22855.022,25011.03
,,,,,,,173365.0,22345.408,24826.91
,,,,,,,173366.0,22127.358,25664.03
,,,,,,,173367.0,21821.465,28290.8
,,,,,,,173368.0,22529.816,30928.63
,,,,,,,173369.0,23387.331,33044.59
,,,,,,,173370.0,24361.881,30781.59
,,,,,,,173371.0,24850.135,27266.66
,,,,,,,173372.0,23530.799,25512.39
,,,,,,,173373.0,22793.078,22305.94
,,,,,,,173374.0,22187.789,18682.43
,,,,,,,173375.0,19741.357,16966.61
,,,,,,,173376.0,18892.119,15398.86
,,,,,,,173377.0,18467.5,14013.14
,,,,,,,173378.0,18498.65,13631.17
,,,,,,,173379.0,18425.136,14007.89
,,,,,,,173380.0,19200.682,14214.03
,,,,,,,173381.0,20213.413,15994.99
,,,,,,,173382.0,22907.977,18324.32
,,,,,,,173383.0,25014.518,22491.34
,,,,,,,173384.0,24197.231,23995.44
,,,,,,,173385.0,23371.044,23893.43
,,,,,,,173386.0,22666.609,25072.07
,,,,,,,173387.0,22275.454,26606.88
,,,,,,,173388.0,21706.121,27327.67
,,,,,,,173389.0,21367.209,27002.57
,,,,,,,173390.0,20712.614,27282.2
,,,,,,,173391.0,20739.937,29011.73
,,,,,,,173392.0,21204.25,31084.1
,,,,,,,173393.0,22540.051,33152.2
,,,,,,,173394.0,23341.585,31255.22
,,,,,,,173395.0,23576.634,28375.75
,,,,,,,173396.0,22546.904,26016.64
,,,,,,,173397.0,21659.841,22043.44
,,,,,,,173398.0,20653.963,20106.25
,,,,,,,173399.0,18277.218,18967.1
,,,,,,,173400.0,17297.328,17467.7
,,,,,,,173401.0,17195.156,16590.33
,,,,,,,173402.0,17041.097,16294.74
,,,,,,,173403.0,16954.233,16824.84
,,,,,,,173404.0,17421.572,17214.14
,,,,,,,173405.0,18756.483,19178.29
,,,,,,,173406.0,20987.001,22145.63
,,,,,,,173407.0,22811.768,26827.92
,,,,,,,173408.0,22433.607,27834.12
,,,,,,,173409.0,22481.756,28102.55
,,,,,,,173410.0,21846.296,28452.8
,,,,,,,173411.0,21690.19,28818.25
,,,,,,,173412.0,21465.732,27942.5
,,,,,,,173413.0,20958.076,26459.02
,,,,,,,173414.0,20477.12,26231.04
,,,,,,,173415.0,20376.194,27932.55
,,,,,,,173416.0,20767.794,30523.67
,,,,,,,173417.0,21474.543,32469.94
,,,,,,,173418.0,22857.87,30661.49
,,,,,,,173419.0,22275.632,28252.57
,,,,,,,173420.0,21627.623,26893.62
,,,,,,,173421.0,20770.019,22388.31
,,,,,,,173422.0,19887.851,19714.78
,,,,,,,173423.0,17252.561,18250.14
,,,,,,,173424.0,16446.043,16814.4
,,,,,,,173425.0,16377.157,16040.58
,,,,,,,173426.0,16316.815,15475.23
,,,,,,,173427.0,16062.542,15816.5
,,,,,,,173428.0,16370.215,16126.38
,,,,,,,173429.0,17055.515,17913.42
,,,,,,,173430.0,19659.388,20682.52
,,,,,,,173431.0,22477.217,25559.48
,,,,,,,173432.0,22867.215,26979.09
,,,,,,,173433.0,22923.463,27092.76
,,,,,,,173434.0,22545.124,27503.05
,,,,,,,173435.0,22745.73,28020.24
,,,,,,,173436.0,22926.4,27431.38
,,,,,,,173437.0,21922.124,26098.2
,,,,,,,173438.0,21512.635,26290.04
,,,,,,,173439.0,22293.699,28025.41
,,,,,,,173440.0,22467.516,30599.9
,,,,,,,173441.0,22854.132,32588.75
,,,,,,,173442.0,22630.386,30450.03
,,,,,,,173443.0,22001.779,28202.45
,,,,,,,173444.0,21725.078,27151.97
,,,,,,,173445.0,20765.836,22857.92
,,,,,,,173446.0,20067.186,19646.54
,,,,,,,173447.0,17719.633,17919.59
,,,,,,,173448.0,16730.665,15848.42
,,,,,,,173449.0,16347.075,14931.76
,,,,,,,173450.0,15746.948,14241.97
,,,,,,,173451.0,15765.549,14438.04
,,,,,,,173452.0,16265.996,14423.41
,,,,,,,173453.0,15932.513,15689.19
,,,,,,,173454.0,16334.526,18374.33
,,,,,,,173455.0,17112.742,23695.33
,,,,,,,173456.0,18839.253,26173.4
,,,,,,,173457.0,19181.013,26219.03
,,,,,,,173458.0,19345.218,26646.42
,,,,,,,173459.0,19476.404,27085.93
,,,,,,,173460.0,19065.313,26856.0
,,,,,,,173461.0,18870.047,26074.3
,,,,,,,173462.0,18486.012,26284.31
,,,,,,,173463.0,18305.342,28329.64
,,,,,,,173464.0,18236.367,30954.16
,,,,,,,173465.0,19884.291,32993.64
,,,,,,,173466.0,20090.771,30524.4
,,,,,,,173467.0,19999.012,27208.97
,,,,,,,173468.0,19061.664,26109.31
,,,,,,,173469.0,18723.375,22783.74
,,,,,,,173470.0,17039.317,19380.93
,,,,,,,173471.0,16375.466,17524.92
,,,,,,,173472.0,16175.127,16358.33
,,,,,,,173473.0,15749.796,14019.25
,,,,,,,173474.0,15198.263,13590.26
,,,,,,,173475.0,15256.914,13294.91
,,,,,,,173476.0,15580.696,13032.65
,,,,,,,173477.0,15348.317,13831.06
,,,,,,,173478.0,15842.801,15247.53
,,,,,,,173479.0,16744.104,16872.12
,,,,,,,173480.0,18059.969,18267.17
,,,,,,,173481.0,19054.811,20378.62
,,,,,,,173482.0,19509.69,22003.57
,,,,,,,173483.0,19891.233,23419.7
,,,,,,,173484.0,19810.154,24811.47
,,,,,,,173485.0,19370.583,24831.84
,,,,,,,173486.0,19051.874,24403.13
,,,,,,,173487.0,18947.388,24006.95
,,,,,,,173488.0,19668.288,25466.26
,,,,,,,173489.0,20938.051,24449.7
,,,,,,,173490.0,21494.479,26592.9
,,,,,,,173491.0,21724.544,28751.62
,,,,,,,173492.0,20715.195,26231.15
,,,,,,,173493.0,19188.578,24022.64
,,,,,,,173494.0,17884.016,21207.31
,,,,,,,173495.0,16676.375,18321.0
,,,,,,,173496.0,16300.439,16138.31
,,,,,,,173497.0,15953.695,13961.31
,,,,,,,173498.0,15659.016,13455.36
,,,,,,,173499.0,15934.115,13138.81
,,,,,,,173500.0,15918.362,12994.46
,,,,,,,173501.0,17662.406,13912.83
,,,,,,,173502.0,20090.148,14759.4
,,,,,,,173503.0,22653.081,15438.76
,,,,,,,173504.0,22627.271,16168.33
,,,,,,,173505.0,22526.523,18506.18
,,,,,,,173506.0,22247.241,20192.81
,,,,,,,173507.0,21875.488,21611.36
,,,,,,,173508.0,21021.978,23366.77
,,,,,,,173509.0,20519.306,23783.72
,,,,,,,173510.0,20599.584,23863.85
,,,,,,,173511.0,20523.578,24816.77
,,,,,,,173512.0,21150.85,26700.95
,,,,,,,173513.0,22233.268,26338.01
,,,,,,,173514.0,23149.968,28630.09
,,,,,,,173515.0,23251.339,30281.79
,,,,,,,173516.0,21893.377,27064.09
,,,,,,,173517.0,21117.475,25241.36
,,,,,,,173518.0,20431.018,21634.02
,,,,,,,173519.0,17502.028,18429.55
,,,,,,,173520.0,16617.991,14912.45
,,,,,,,173521.0,16821.89,14203.66
,,,,,,,173522.0,16153.144,13412.18
,,,,,,,173523.0,16474.345,13381.44
,,,,,,,173524.0,16726.571,13372.85
,,,,,,,173525.0,18249.094,14816.45
,,,,,,,173526.0,19994.206,17121.18
,,,,,,,173527.0,23624.783,21090.23
,,,,,,,173528.0,23140.0,21845.46
,,,,,,,173529.0,22257.12,21761.81
,,,,,,,173530.0,22219.651,22883.26
,,,,,,,173531.0,21870.415,24326.47
,,,,,,,173532.0,21167.315,24984.94
,,,,,,,173533.0,21117.831,24913.31
,,,,,,,173534.0,20356.792,25527.58
,,,,,,,173535.0,20469.021,27793.02
,,,,,,,173536.0,21470.627,31016.51
,,,,,,,173537.0,21877.09,32804.15
,,,,,,,173538.0,23034.268,30307.75
,,,,,,,173539.0,22993.328,26845.53
,,,,,,,173540.0,22279.37,25015.35
,,,,,,,173541.0,21597.096,21311.1
,,,,,,,173542.0,20443.656,19077.67
,,,,,,,173543.0,17929.584,17378.42
,,,,,,,173544.0,17292.344,15485.23
,,,,,,,173545.0,16903.592,15658.4
,,,,,,,173546.0,16897.184,13788.58
,,,,,,,173547.0,17090.403,13705.0
,,,,,,,173548.0,17696.582,13782.18
,,,,,,,173549.0,19480.676,15148.26
,,,,,,,173550.0,21008.895,17498.97
,,,,,,,173551.0,24415.37,21622.67
,,,,,,,173552.0,24088.562,23098.64
,,,,,,,173553.0,23571.116,23238.77
,,,,,,,173554.0,22892.58,23710.95
,,,,,,,173555.0,23309.812,24838.23
,,,,,,,173556.0,22156.639,25318.41
,,,,,,,173557.0,22208.882,25202.03
,,,,,,,173558.0,21018.596,25824.52
,,,,,,,173559.0,20658.502,28032.77
,,,,,,,173560.0,21648.271,31398.89
,,,,,,,173561.0,23425.067,33210.57
,,,,,,,173562.0,24528.934,30822.11
,,,,,,,173563.0,23656.645,27207.47
,,,,,,,173564.0,23129.32,25558.46
,,,,,,,173565.0,22204.61,21693.63
,,,,,,,173566.0,21080.362,19314.28
,,,,,,,173567.0,18505.503,17802.68
,,,,,,,173568.0,17974.262,16274.0
,,,,,,,173569.0,17798.042,15423.68
,,,,,,,173570.0,17681.63,14710.61
,,,,,,,173571.0,17831.239,15032.9
,,,,,,,173572.0,18080.528,15355.92
,,,,,,,173573.0,19530.16,17189.78
,,,,,,,173574.0,21326.981,19966.6
,,,,,,,173575.0,24329.841,24553.64
,,,,,,,173576.0,24606.542,26086.7
,,,,,,,173577.0,23672.042,26139.88
,,,,,,,173578.0,23404.953,26903.83
,,,,,,,173579.0,23021.452,28271.73
,,,,,,,173580.0,22510.414,28204.81
,,,,,,,173581.0,22062.922,27311.25
,,,,,,,173582.0,22043.876,27341.11
,,,,,,,173583.0,21634.654,29220.62
,,,,,,,173584.0,22013.616,31616.43
,,,,,,,173585.0,23130.032,33684.84
,,,,,,,173586.0,24425.605,31916.3
